,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,transversoguttata_2007_18km,transversoguttata_2008_18km,transversoguttata_2009_18km,transversoguttata_2010_18km,transversoguttata_2011_18km,transversoguttata_2012_18km,transversoguttata_2013_18km,transversoguttata_2014_18km,transversoguttata_2015_18km,transversoguttata_2016_18km,transversoguttata_2017_18km,transversoguttata_2018_18km,transversoguttata_2019_18km,transversoguttata_2020_18km,transversoguttata_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,glacialis_2007_18km,glacialis_2008_18km,glacialis_2009_18km,glacialis_2010_18km,glacialis_2011_18km,glacialis_2012_18km,glacialis_2013_18km,glacialis_2014_18km,glacialis_2015_18km,glacialis_2016_18km,glacialis_2017_18km,glacialis_2018_18km,glacialis_2019_18km,glacialis_2020_18km,glacialis_2021_18km,aethiops_2007_18km,aethiops_2008_18km,aethiops_2009_18km,aethiops_2010_18km,aethiops_2011_18km,aethiops_2012_18km,aethiops_2013_18km,aethiops_2014_18km,aethiops_2015_18km,aethiops_2016_18km,aethiops_2017_18km,aethiops_2018_18km,aethiops_2019_18km,aethiops_2020_18km,aethiops_2021_18km,chalybeus_2007_18km,chalybeus_2008_18km,chalybeus_2009_18km,chalybeus_2010_18km,chalybeus_2011_18km,chalybeus_2012_18km,chalybeus_2013_18km,chalybeus_2014_18km,chalybeus_2015_18km,chalybeus_2016_18km,chalybeus_2017_18km,chalybeus_2018_18km,chalybeus_2019_18km,chalybeus_2020_18km,chalybeus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km
10,10,Coccinella novemnotata,"(39.035545, -104.29718)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125,0.09090909090909091,0.0,0.5,0.18181818181818182,0.014925373134328358,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1111111111111111,0.045454545454545456,0.0,0.2,0.10526315789473684,0.0136986301369863,0.0,0.0,0.02,0.0051813471502590676,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,,,,0.0,,0.0,,,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.016666666666666666,0.13043478260869565,0.02127659574468085,0.017543859649122806,0.030303030303030304,0.0,0.03,0.1504424778761062,0.38461538461538464,0.37168141592920356,0.19708029197080293,0.13125,0.09691629955947137,0.07278481012658228,0.06666666666666667,0.06896551724137931,0.25,0.04081632653061224,0.0,0.028985507246376812,0.07272727272727272,0.08771929824561403,0.2112676056338028,0.38666666666666666,0.3867924528301887,0.19801980198019803,0.17475728155339806,0.13978494623655913,0.12413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.041666666666666664,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,1.0,0.3,0.0,0.07692307692307693,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.15384615384615385,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.09523809523809523
11,11,Coccinella novemnotata,"(44.37662, -91.753095)",2009,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.035398230088495575,0.07692307692307693,0.035398230088495575,0.072992700729927,0.09375,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.06666666666666667,0.05555555555555555,0.030303030303030304,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,Coccinella novemnotata,"(34.0194543, -118.49119)",2009,0.0,0.3333333333333333,0.6666666666666666,0.1875,0.375,0.08333333333333333,0.5,0.05,0.19230769230769232,0.3875,0.2850467289719626,0.3157894736842105,0.3746031746031746,0.13676470588235295,0.17518248175182483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.18181818181818182,0.125,0.125,0.18181818181818182,0.3,0.16666666666666666,0.2727272727272727,0.3582089552238806,0.27631578947368424,0.14027149321266968,0.5804195804195804,0.7362637362637363,0.6741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.14285714285714285,0.0,0.09090909090909091,0.4,0.13333333333333333,0.3684210526315789,0.4931506849315068,0.256,0.0759493670886076,0.84,0.3160621761658031,0.21428571428571427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.5,0.0,0.5,0.4,0.4,0.09090909090909091,0.0,0.0,0.0,0.02127659574468085,0.017543859649122806,0.015151515151515152,0.009009009009009009,0.0,0.017699115044247787,0.015384615384615385,0.02654867256637168,0.058394160583941604,0.0,0.004405286343612335,0.00949367088607595,0.13333333333333333,0.034482758620689655,0.2857142857142857,0.08163265306122448,0.37209302325581395,0.15942028985507245,0.07272727272727272,0.12280701754385964,0.056338028169014086,0.16,0.09433962264150944,0.22772277227722773,0.07766990291262135,0.11827956989247312,0.2206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,Coccinella novemnotata,"(44.3780203, -91.750711)",2009,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.035398230088495575,0.07692307692307693,0.035398230088495575,0.072992700729927,0.09375,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.06666666666666667,0.05555555555555555,0.030303030303030304,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,Coccinella novemnotata,"(42.8804516, -115.7973)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.014285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.043478260869565216,0.06382978723404255,0.0,0.030303030303030304,0.07207207207207207,0.08,0.12389380530973451,0.05384615384615385,0.035398230088495575,0.043795620437956206,0.04375,0.07488986784140969,0.08860759493670886,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.03636363636363636,0.0,0.028169014084507043,0.013333333333333334,0.009433962264150943,0.019801980198019802,0.019417475728155338,0.0,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,Coccinella novemnotata,"(40.0149856, -105.27054)",2009,0.0,0.0,0.6666666666666666,0.0,0.0,0.08333333333333333,0.1,0.05,0.0,0.0625,0.04205607476635514,0.04736842105263158,0.10476190476190476,0.013235294117647059,0.03941605839416058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2727272727272727,0.5,0.125,0.09090909090909091,0.1,0.16666666666666666,0.0,0.04477611940298507,0.05263157894736842,0.09502262443438914,0.1888111888111888,0.4175824175824176,0.21348314606741572,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.25,1.0,0.0,0.0,0.2,0.42857142857142855,0.1111111111111111,0.09090909090909091,0.1,0.06666666666666667,0.2631578947368421,0.0547945205479452,0.184,0.9240506329113924,0.7,0.06735751295336788,0.34285714285714286,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.5,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.23333333333333334,0.41304347826086957,0.5106382978723404,0.8947368421052632,0.8484848484848485,0.40540540540540543,0.42,0.45132743362831856,0.3230769230769231,0.5221238938053098,0.4744525547445255,0.5375,0.4185022026431718,0.29430379746835444,0.0,0.13793103448275862,0.21428571428571427,0.14285714285714285,0.2558139534883721,0.057971014492753624,0.32727272727272727,0.19298245614035087,0.2676056338028169,0.24,0.1509433962264151,0.1188118811881188,0.21359223300970873,0.3655913978494624,0.30344827586206896,0.0,0.0,0.0,0.0,0.07142857142857142,0.3,0.05555555555555555,0.18181818181818182,0.0,0.13333333333333333,0.05555555555555555,0.030303030303030304,0.14814814814814814,0.0967741935483871,0.07407407407407407,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.15384615384615385,0.034482758620689655,,0.0,0.0,0.3333333333333333,0.75,1.0,0.75,0.1,0.07142857142857142,0.0,0.0,0.0,0.08,0.043478260869565216,0.02702702702702703,0.047619047619047616
16,16,Coccinella novemnotata,"(38.55473, -104.343)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,0.0,0.2727272727272727,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,1.0,0.0,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14285714285714285,0.0,0.13636363636363635,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.18333333333333332,0.391304347826087,0.574468085106383,0.43859649122807015,0.6212121212121212,0.3783783783783784,0.4,0.7522123893805309,0.5769230769230769,0.7433628318584071,0.8467153284671532,0.675,0.5814977973568282,0.48417721518987344,0.7333333333333333,0.20689655172413793,0.4642857142857143,0.32653061224489793,0.4883720930232558,0.5507246376811594,0.7272727272727273,0.631578947368421,0.9014084507042254,0.76,0.8018867924528302,0.801980198019802,0.8252427184466019,0.7849462365591398,0.6551724137931034,0.1111111111111111,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.13636363636363635,0.08333333333333333,0.2,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.2903225806451613,0.18518518518518517,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,1.0,0.7142857142857143,0.3076923076923077,0.10344827586206896,,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.12,0.08695652173913043,0.05405405405405406,0.0
17,17,Coccinella novemnotata,"(43.32545, -103.26326)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014705882352941176,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.03508771929824561,0.015151515151515152,0.0,0.01,0.008849557522123894,0.0,0.0,0.0,0.03125,0.02643171806167401,0.022151898734177215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.009433962264150943,0.0,0.019417475728155338,0.021505376344086023,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,Coccinella novemnotata,"(43.8955436, -103.41824)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.00291970802919708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.01098901098901099,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.010362694300518135,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.02127659574468085,0.0,0.0,0.0,0.0,0.008849557522123894,0.007692307692307693,0.0,0.0,0.00625,0.004405286343612335,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.014084507042253521,0.02666666666666667,0.0,0.0,0.009708737864077669,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,Coccinella novemnotata,"(36.114646, -115.17281)",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2,0.0,0.18181818181818182,0.05970149253731343,0.006578947368421052,0.00904977375565611,0.013986013986013986,0.12087912087912088,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09090909090909091,0.2,0.13333333333333333,0.21052631578947367,0.1095890410958904,0.0,0.05063291139240506,0.08,0.025906735751295335,0.12857142857142856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.13043478260869565,0.14893617021276595,0.03508771929824561,0.015151515151515152,0.018018018018018018,0.01,0.02654867256637168,0.046153846153846156,0.04424778761061947,0.029197080291970802,0.01875,0.05726872246696035,0.07278481012658228,0.26666666666666666,0.034482758620689655,0.4642857142857143,0.42857142857142855,0.16279069767441862,0.13043478260869565,0.12727272727272726,0.3157894736842105,0.352112676056338,0.24,0.25471698113207547,0.2376237623762376,0.18446601941747573,0.46236559139784944,0.496551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,Coccinella novemnotata,"(42.1887721, -120.34579)",2009,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.07017543859649122,0.0,0.0,0.02,0.017699115044247787,0.0,0.008849557522123894,0.0364963503649635,0.0,0.022026431718061675,0.015822784810126583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.014084507042253521,0.0,0.0,0.009900990099009901,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
