,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,novemnotata_2007_18km,novemnotata_2008_18km,novemnotata_2009_18km,novemnotata_2010_18km,novemnotata_2011_18km,novemnotata_2012_18km,novemnotata_2013_18km,novemnotata_2014_18km,novemnotata_2015_18km,novemnotata_2016_18km,novemnotata_2017_18km,novemnotata_2018_18km,novemnotata_2019_18km,novemnotata_2020_18km,novemnotata_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,vnigrum_2007_18km,vnigrum_2008_18km,vnigrum_2009_18km,vnigrum_2010_18km,vnigrum_2011_18km,vnigrum_2012_18km,vnigrum_2013_18km,vnigrum_2014_18km,vnigrum_2015_18km,vnigrum_2016_18km,vnigrum_2017_18km,vnigrum_2018_18km,vnigrum_2019_18km,vnigrum_2020_18km,vnigrum_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km
10,10,Coccinella transversoguttata,"(41.824251, -103.665)",2008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.0,0.07142857142857142,0.0,0.16666666666666666,0.0,0.0,0.2,0.08333333333333333,0.0,0.0,0.0,0.013513513513513514,0.0784313725490196,0.02666666666666667,0.017543859649122806,0.0,0.5,0.0,0.125,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.18518518518518517,0.08823529411764706,0.1111111111111111,0.109375,0.08,0.056,0.1891891891891892,0.09278350515463918,0.10752688172043011,0.1,0.058394160583941604,0.2,0.23225806451612904,0.1958762886597938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.12903225806451613,0.0,0.09090909090909091,0.0,0.0,0.058823529411764705,0.03225806451612903,0.07317073170731707,0.0,0.09302325581395349,0.0,0.06451612903225806,0.009433962264150943,0.04950495049504951,0.02912621359223301,0.06451612903225806,0.05504587155963303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.034482758620689655,
11,11,Coccinella transversoguttata,"(39.5500507, -105.78206)",2008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.025,0.0,0.0,0.017857142857142856,0.0273972602739726,0.03278688524590164,0.1527777777777778,0.045454545454545456,0.09278350515463918,0.07407407407407407,0.03496503496503497,0.013333333333333334,0.023923444976076555,0.07777777777777778,0.13636363636363635,0.18518518518518517,0.029411764705882353,0.08333333333333333,0.15625,0.09333333333333334,0.096,0.28378378378378377,0.2268041237113402,0.17204301075268819,0.19,0.16058394160583941,0.15555555555555556,0.0967741935483871,0.13402061855670103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,
12,12,Coccinella transversoguttata,"(40.655802, -111.915566)",2009,,1.0,0.6666666666666666,0.0,0.25,0.5,0.5,0.42857142857142855,1.0,0.8571428571428571,0.7272727272727273,0.3611111111111111,0.2711864406779661,0.05325443786982249,0.26495726495726496,0.0,0.14285714285714285,0.5714285714285714,0.0,0.375,0.125,0.2,0.0,0.2727272727272727,0.1875,0.2692307692307692,0.9459459459459459,1.0,0.38,0.6842105263157895,0.0,0.0,0.1,0.0,0.14285714285714285,0.18181818181818182,0.0,0.3333333333333333,0.0,0.6,1.0,0.38095238095238093,0.4827586206896552,0.5897435897435898,1.0,,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.1111111111111111,0.06666666666666667,0.1,0.16279069767441862,0.17391304347826086,0.2857142857142857,0.273972602739726,0.6557377049180327,0.4722222222222222,0.2727272727272727,0.32989690721649484,0.32407407407407407,0.24475524475524477,0.18,0.19617224880382775,0.0,0.09090909090909091,0.48148148148148145,0.11764705882352941,0.3333333333333333,0.15625,0.21333333333333335,0.168,0.3918918918918919,0.28865979381443296,0.26881720430107525,0.32,0.26277372262773724,0.1925925925925926,0.14838709677419354,0.18556701030927836,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.06060606060606061,0.07407407407407407,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0625,0.058823529411764705,0.0,0.0975609756097561,0.09090909090909091,0.06976744186046512,0.07042253521126761,0.08064516129032258,0.04716981132075472,0.15841584158415842,0.07766990291262135,0.12903225806451613,0.14678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,13,Coccinella transversoguttata,"(38.9797141, -105.35749)",2009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.043478260869565216,0.03571428571428571,0.0684931506849315,0.08196721311475409,0.3055555555555556,0.26136363636363635,0.15463917525773196,0.14814814814814814,0.055944055944055944,0.08666666666666667,0.08133971291866028,0.05555555555555555,0.0,0.2222222222222222,0.14705882352941177,0.1388888888888889,0.0625,0.05333333333333334,0.04,0.28378378378378377,0.5257731958762887,0.23655913978494625,0.26,0.1678832116788321,0.17777777777777778,0.06451612903225806,0.08762886597938144,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.03333333333333333,0.03333333333333333,0.05555555555555555,0.0,0.13043478260869565,0.030303030303030304,0.07407407407407407,0.03225806451612903,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.023255813953488372,0.056338028169014086,0.03225806451612903,0.02830188679245283,0.009900990099009901,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03125,0.0,
14,14,Coccinella transversoguttata,"(48.495464, -118.523636)",2009,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.04918032786885246,0.0,0.0,0.010309278350515464,0.009259259259259259,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,15,Coccinella transversoguttata,"(38.8338816, -104.82136)",2009,,0.0,0.0,0.0,0.25,0.5,0.5,0.14285714285714285,0.125,0.42857142857142855,0.5454545454545454,0.1111111111111111,0.01694915254237288,0.011834319526627219,0.042735042735042736,0.0,0.0,0.7142857142857143,0.8333333333333334,0.625,0.4375,0.6,0.16666666666666666,0.45454545454545453,0.25,0.6538461538461539,0.02702702702702703,0.3137254901960784,0.08666666666666667,0.14035087719298245,0.0,0.5,0.7,0.625,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.5,1.0,0.0,0.8181818181818182,0.14285714285714285,0.3103448275862069,0.3076923076923077,0.4444444444444444,,0.0,0.6666666666666666,0.5,0.8,0.5,0.09090909090909091,0.6666666666666666,0.5,1.0,0.6666666666666666,0.2,0.6666666666666666,0.5,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.6666666666666666,0.6666666666666666,0.2,0.1,0.6666666666666666,0.75,0.0,0.75,0.0,0.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.06976744186046512,0.0,0.07142857142857142,0.0410958904109589,0.0,0.05555555555555555,0.03409090909090909,0.24742268041237114,0.32407407407407407,0.2937062937062937,0.25333333333333335,0.22488038277511962,0.18333333333333332,0.18181818181818182,0.2222222222222222,0.2647058823529412,0.3611111111111111,0.1875,0.13333333333333333,0.24,0.33783783783783783,0.17525773195876287,0.27956989247311825,0.22,0.20437956204379562,0.17777777777777778,0.18064516129032257,0.18556701030927836,0.045454545454545456,0.0,0.0,0.0,0.07142857142857142,0.0,0.03333333333333333,0.03333333333333333,0.1111111111111111,0.07142857142857142,0.0,0.0,0.07407407407407407,0.0967741935483871,0.03571428571428571,0.09090909090909091,0.1111111111111111,0.0625,0.14705882352941177,0.0967741935483871,0.0,0.06818181818181818,0.16279069767441862,0.056338028169014086,0.22580645161290322,0.1509433962264151,0.12871287128712872,0.21359223300970873,0.20430107526881722,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.021739130434782608,0.0,0.0,
16,16,Coccinella transversoguttata,"(39.613321, -105.01664)",2009,,0.5,0.3333333333333333,0.0,0.25,0.25,0.0,0.2857142857142857,0.08333333333333333,1.0,0.2727272727272727,0.05555555555555555,0.05084745762711865,0.04142011834319527,0.3162393162393162,1.0,0.0,0.8571428571428571,0.16666666666666666,0.25,0.0,0.4,1.0,0.7272727272727273,0.1875,0.15384615384615385,0.6756756756756757,0.49019607843137253,0.11333333333333333,0.2982456140350877,0.0,0.0,0.7,0.25,0.14285714285714285,0.09090909090909091,0.16666666666666666,0.6666666666666666,1.0,1.0,0.2727272727272727,0.2857142857142857,0.7931034482758621,0.358974358974359,0.7111111111111111,,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.4,0.325,0.4418604651162791,0.7608695652173914,0.9642857142857143,0.5205479452054794,0.5245901639344263,0.8055555555555556,0.6363636363636364,0.711340206185567,0.5185185185185185,0.5244755244755245,0.8666666666666667,0.784688995215311,0.7666666666666667,0.5,0.2962962962962963,0.5,0.5,0.34375,0.49333333333333335,0.32,0.8108108108108109,0.7422680412371134,0.6451612903225806,0.53,0.36496350364963503,0.4074074074074074,0.5290322580645161,0.42783505154639173,0.045454545454545456,0.0,0.25,0.07142857142857142,0.6428571428571429,0.42857142857142855,0.06666666666666667,0.03333333333333333,0.1111111111111111,0.7142857142857143,0.08695652173913043,0.12121212121212122,0.37037037037037035,0.25806451612903225,0.03571428571428571,0.2727272727272727,0.6666666666666666,0.6875,0.3235294117647059,0.2903225806451613,0.1951219512195122,0.5454545454545454,0.4418604651162791,0.6619718309859155,0.5161290322580645,0.2358490566037736,0.3564356435643564,0.18446601941747573,0.41935483870967744,0.5137614678899083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.09090909090909091,0.0,0.3103448275862069,0.06666666666666667,0.13043478260869565,0.09523809523809523,0.043478260869565216,0.034482758620689655,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,0.3,0.07692307692307693,0.0,0.021739130434782608,0.21875,0.13793103448275862,
17,17,Coccinella transversoguttata,"(43.613739, -116.23765)",2009,,0.0,0.0,0.0,0.125,0.25,0.0,0.07142857142857142,0.0,0.14285714285714285,0.09090909090909091,0.19444444444444445,0.23728813559322035,0.10059171597633136,0.5042735042735043,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0625,0.0,0.06756756756756757,0.13725490196078433,0.03333333333333333,0.2631578947368421,0.0,0.0,0.1,0.0,0.0,0.09090909090909091,0.16666666666666666,1.0,0.0,0.0,0.0,0.047619047619047616,0.10344827586206896,0.10256410256410256,0.4666666666666667,,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.08695652173913043,0.03571428571428571,0.0136986301369863,0.13114754098360656,0.041666666666666664,0.18181818181818182,0.15463917525773196,0.10185185185185185,0.055944055944055944,0.03333333333333333,0.09090909090909091,0.17222222222222222,0.09090909090909091,0.14814814814814814,0.29411764705882354,0.2777777777777778,0.125,0.17333333333333334,0.144,0.40540540540540543,0.20618556701030927,0.3225806451612903,0.11,0.145985401459854,0.14074074074074075,0.2967741935483871,0.14948453608247422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.08823529411764706,0.0,0.024390243902439025,0.045454545454545456,0.046511627906976744,0.08450704225352113,0.03225806451612903,0.02830188679245283,0.019801980198019802,0.02912621359223301,0.06451612903225806,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,18,Coccinella transversoguttata,"(39.0916586, -104.87275)",2009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.038461538461538464,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.1724137931034483,0.1282051282051282,0.044444444444444446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.010309278350515464,0.018518518518518517,0.006993006993006993,0.02,0.014354066985645933,0.0,0.0,0.037037037037037035,0.0,0.05555555555555555,0.046875,0.02666666666666667,0.032,0.013513513513513514,0.05154639175257732,0.10752688172043011,0.12,0.08759124087591241,0.0962962962962963,0.10967741935483871,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.028169014084507043,0.03225806451612903,0.02830188679245283,0.039603960396039604,0.08737864077669903,0.07526881720430108,0.05504587155963303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.021739130434782608,0.0,0.0,
19,19,Coccinella transversoguttata,"(38.8334312, -104.8218)",2009,,0.0,0.0,0.0,0.25,0.5,0.5,0.14285714285714285,0.125,0.42857142857142855,0.5454545454545454,0.1111111111111111,0.01694915254237288,0.011834319526627219,0.042735042735042736,0.0,0.0,0.7142857142857143,0.8333333333333334,0.625,0.4375,0.6,0.16666666666666666,0.45454545454545453,0.25,0.6538461538461539,0.02702702702702703,0.3137254901960784,0.08666666666666667,0.14035087719298245,0.0,0.5,0.7,0.625,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.5,1.0,0.0,0.8181818181818182,0.14285714285714285,0.3103448275862069,0.28205128205128205,0.4444444444444444,,0.0,0.6666666666666666,0.5,0.8,0.5,0.09090909090909091,0.6666666666666666,0.5,1.0,0.6666666666666666,0.2,0.6666666666666666,0.5,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.6666666666666666,0.6666666666666666,0.2,0.1,0.6666666666666666,0.75,0.0,0.75,0.0,0.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.06976744186046512,0.0,0.07142857142857142,0.0410958904109589,0.0,0.05555555555555555,0.03409090909090909,0.24742268041237114,0.32407407407407407,0.2937062937062937,0.25333333333333335,0.22488038277511962,0.18333333333333332,0.18181818181818182,0.2222222222222222,0.2647058823529412,0.3611111111111111,0.1875,0.13333333333333333,0.24,0.33783783783783783,0.17525773195876287,0.27956989247311825,0.22,0.20437956204379562,0.17777777777777778,0.18064516129032257,0.18556701030927836,0.045454545454545456,0.0,0.0,0.0,0.07142857142857142,0.0,0.03333333333333333,0.03333333333333333,0.1111111111111111,0.07142857142857142,0.0,0.0,0.07407407407407407,0.0967741935483871,0.03571428571428571,0.09090909090909091,0.1111111111111111,0.0625,0.14705882352941177,0.0967741935483871,0.0,0.06818181818181818,0.16279069767441862,0.056338028169014086,0.22580645161290322,0.1509433962264151,0.12871287128712872,0.21359223300970873,0.20430107526881722,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.021739130434782608,0.0,0.0,
